股票代码,截止日期,发布需求次数,招聘人数,当年参与国家标准制定数量,当年参与行业标准制定数量,数字创新资质认定数量,数字发明专利授权量,累计参与国家级科技创新基地建设数量,数字化国家级奖项数量,管理层数字职务设立数,创新导向前瞻性,创新导向持续性,创新导向广度,创新导向强度,计划投资项目数,计划投资总金额,数字创新论文发表数量,纳税总额,每股社会贡献值,社会捐赠额,是否经第三方机构审验,是否参照GRI《可持续发展报告指南》,是否披露股东权益保护,是否披露债权人权益保护,是否披露职工权益保护,是否披露供应商权益保护,是否披露客户及消费者权益保护,是否披露环境和可持续发展,是否披露公共关系和社会公益事业,是否披露社会责任制度建设及改善措施,是否披露安全生产内容,是否披露公司存在的不足,公告披露意愿,审计师是否来自四大会计师事务所,供应链合作伙伴数量
603258,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
603258,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.054148,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
603258,2019,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.034356,,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
603258,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.036576,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
603258,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.071535,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603258,2022,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.081367,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603258,2023,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.015269,,,0.0,8400.0,0.0,144.05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603259,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.134928,1.0,281105100.0,0.0,240.77,4.14,4.3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,
603259,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.06702,,,0.0,44170.0,4.31,38.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603259,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.042995,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603259,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.035409,,,1.0,0.0,0.0,1024.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603259,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.017445,,,2.0,0.0,0.0,150.3314,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603259,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,,1.0,0.0,0.0,238.1581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603260,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03009,,,0.0,,,,,,,,,,,,,,,,,,
603260,2018,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.060376,,,0.0,,,,,,,,,,,,,,,,,,
603260,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.094332,,,0.0,,,,,,,,,,,,,,,,,,
603260,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.046945,,,0.0,,,,,,,,,,,,,,,,,,
603260,2021,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.025705,,,0.0,,,,,,,,,,,,,,,,,,
603260,2022,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.023819,,,0.0,,,,,,,,,,,,,,,,,,
603260,2023,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.023399,,,0.0,,,,,,,,,,,,,,,,,,
603261,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603261,2022,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.11332,,,0.0,,,,,,,,,,,,,,,,,,
603261,2023,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.108943,,,0.0,,,,,,,,,,,,,,,,,,
603266,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.039829,,,0.0,,,,,,,,,,,,,,,,,,
603266,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.037443,,,0.0,,,,,,,,,,,,,,,,,,
603266,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.037467,,,0.0,,,,,,,,,,,,,,,,,,
603266,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.052129,,,0.0,,,,,,,,,,,,,,,,,,
603266,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.054407,,,0.0,,,,,,,,,,,,,,,,,,
603266,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.107691,,,0.0,,,,,,,,,,,,,,,,,,
603266,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.129112,,,0.0,,,,,,,,,,,,,,,,,,
603266,2023,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,0.123882,,,0.0,,,,,,,,,,,,,,,,,,
603267,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.091812,,,0.0,,,,,,,,,,,,,,,,,,
603267,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.101252,,,0.0,,,,,,,,,,,,,,,,,,
603267,2021,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.066082,,,0.0,,,,,,,,,,,,,,,,,,
603267,2022,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.098141,,,0.0,,,,,,,,,,,,,,,,,,
603267,2023,110.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.084005,,,1.0,16235.0,0.0,102.06,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603268,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.192821,,,0.0,,,,,,,,,,,,,,,,,,
603268,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.062962,,,0.0,,,,,,,,,,,,,,,,,,
603268,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.045908,,,0.0,,,,,,,,,,,,,,,,,,
603268,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.046642,,,0.0,,,,,,,,,,,,,,,,,,
603268,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.084084,,,0.0,,,,,,,,,,,,,,,,,,
603268,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.089566,,,0.0,,,,,,,,,,,,,,,,,,
603268,2021,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.067843,,,0.0,,,,,,,,,,,,,,,,,,
603268,2022,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,0.038892,,,0.0,,,,,,,,,,,,,,,,,,
603268,2023,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,
603269,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603269,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603269,2019,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603269,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603269,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603269,2022,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603269,2023,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.025878,,,0.0,,,,,,,,,,,,,,,,,,
603270,2023,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02952,1.0,278200000.0,1.0,,,,,,,,,,,,,,,,,,
603272,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.085097,,,0.0,1297.21,0.79,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603272,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.128356,,,0.0,900.14,0.18,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603273,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.029259,,,0.0,,,,,,,,,,,,,,,,,,
603275,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.068766,,,0.0,,,,,,,,,,,,,,,,,,
603276,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020628,,,0.0,,,,,,,,,,,,,,,,,,
603277,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06015,,,0.0,,,,,,,,,,,,,,,,,,
603277,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.057829,,,0.0,,,,,,,,,,,,,,,,,,
603277,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.05071,,,1.0,,,,,,,,,,,,,,,,,,
603277,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.047699,,,0.0,,,,,,,,,,,,,,,,,,
603277,2021,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.050717,,,0.0,,,,,,,,,,,,,,,,,,
603277,2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.091274,,,0.0,,,,,,,,,,,,,,,,,,
603277,2023,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.068153,,,0.0,,,,,,,,,,,,,,,,,,
603278,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603278,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.076614,,,0.0,,,,,,,,,,,,,,,,,,
603278,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.071723,,,0.0,,,,,,,,,,,,,,,,,,
603278,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.132567,,,0.0,,,,,,,,,,,,,,,,,,
603278,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.930233,,,0.0,,,,,,,,,,,,,,,,,,
603278,2022,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.085837,,,0.0,,,,,,,,,,,,,,,,,,
603278,2023,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,5.0,0.146208,,,0.0,0.0,2.44,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603279,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603279,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,
603279,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603279,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603279,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603280,2022,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.212286,,,0.0,5915.45,10.04,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603280,2023,44.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.240529,,,0.0,3903.62,2.34,33.97,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603281,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.020732,,,0.0,,,,,,,,,,,,,,,,,,
603281,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603282,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,
603283,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.155785,,,0.0,,,,,,,,,,,,,,,,,,
603283,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.08216,,,0.0,,,,,,,,,,,,,,,,,,
603283,2019,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.085324,,,0.0,,,,,,,,,,,,,,,,,,
603283,2020,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.131642,,,0.0,,,,,,,,,,,,,,,,,,
603283,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.147162,,,0.0,,,,,,,,,,,,,,,,,,
603283,2022,98.0,205.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.327375,,,0.0,,,,,,,,,,,,,,,,,,
603283,2023,257.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,0.150105,,,0.0,,,,,,,,,,,,,,,,,,
603286,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.056077,,,0.0,,,,,,,,,,,,,,,,,,
603286,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.093458,,,0.0,,,,,,,,,,,,,,,,,,
603286,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.054274,,,0.0,,,,,,,,,,,,,,,,,,
603286,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.316814,,,0.0,,,,,,,,,,,,,,,,,,
603286,2021,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.114817,,,0.0,,,,,,,,,,,,,,,,,,
603286,2022,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.122268,,,0.0,,,,,,,,,,,,,,,,,,
603286,2023,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,0.121883,,,0.0,,,,,,,,,,,,,,,,,,
603288,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603288,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603288,2016,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603288,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.087929,,,0.0,,,,,,,,,,,,,,,,,,
603288,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.12285,,,0.0,,,,,,,,,,,,,,,,,,
603288,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.216263,,,0.0,,,,,,,,,,,,,,,,,,
603288,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.068702,,,0.0,295726.2972,0.0,1321.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,
603288,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.065096,,,0.0,291896.8172,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603288,2022,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.047538,,,0.0,250703.0191,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
603288,2023,82.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,0.082601,,,1.0,231559.2004,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
603289,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.186316,,,0.0,,,,,,,,,,,,,,,,,,
603289,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.150716,,,0.0,,,,,,,,,,,,,,,,,,
603289,2019,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.121811,,,0.0,,,,,,,,,,,,,,,,,,
603289,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.178216,,,1.0,,,,,,,,,,,,,,,,,,
603289,2021,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.13973,,,0.0,,,,,,,,,,,,,,,,,,
603289,2022,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.173601,,,0.0,,,,,,,,,,,,,,,,,,
603289,2023,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.13559,,,0.0,,,,,,,,,,,,,,,,,,
603290,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.224593,,,0.0,,,,,,,,,,,,,,,,,,
603290,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.315831,,,0.0,,,,,,,,,,,,,,,,,,
603290,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.133658,,,0.0,,,,,,,,,,,,,,,,,,
603290,2022,95.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.131365,,,0.0,,,,,,,,,,,,,,,,,,
603290,2023,81.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,4.0,0.123916,,,0.0,,,,,,,,,,,,,,,,,,
603291,2023,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.102997,,,0.0,10986.54,0.0,154.33,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603296,2023,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.372258,1.0,2706489600.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
603297,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.15404,,,1.0,,,,,,,,,,,,,,,,,,
603297,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.295302,,,2.0,,,,,,,,,,,,,,,,,,
603297,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.353901,,,1.0,,,,,,,,,,,,,,,,,,
603297,2021,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.184103,,,2.0,,,,,,,,,,,,,,,,,,
603297,2022,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.114584,,,0.0,,,,,,,,,,,,,,,,,,
603297,2023,31.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.128262,,,0.0,,,,,,,,,,,,,,,,,,
603298,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.244269,1.0,48700000.0,0.0,,,,,,,,,,,,,,,,,,
603298,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.264963,,,1.0,,,,,,,,,,,,,,,,,,
603298,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.17298,,,0.0,,,,,,,,,,,,,,,,,,
603298,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.204004,,,0.0,,,,,,,,,,,,,,,,,,
603298,2020,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,0.302791,,,0.0,,,,,,,,,,,,,,,,,,
603298,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.227809,,,0.0,,,,,,,,,,,,,,,,,,
603298,2022,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.224702,,,0.0,,,,,,,,,,,,,,,,,,
603298,2023,22.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,0.276087,,,0.0,,,,,,,,,,,,,,,,,,
603299,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,
603299,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.031204,,,1.0,23000.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.031553,,,0.0,23000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2018,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.031504,,,0.0,2300.0,0.0,21.85,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2019,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,0.0,32000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,,0.0,27400.0,0.0,56.2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.034118,,,0.0,31100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2022,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.030926,,,0.0,57300.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603299,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,0.057246,,,0.0,0.0,0.0,160.15,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
603300,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603300,2016,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603300,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603300,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
603300,2019,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.07073,,,0.0,,,,,,,,,,,,,,,,,,
603300,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.282031,,,0.0,,,,,,,,,,,,,,,,,,
603300,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
