,股票代码,股票简称,截止日期,行业名称,所属省份,股权性质
2207,002526,山东矿机,2023,专用设备制造业,山东省,民营
2208,002527,新时达,2018,电气机械和器材制造业,上海市,民营
2209,002527,新时达,2019,电气机械和器材制造业,上海市,民营
2210,002527,新时达,2020,电气机械和器材制造业,上海市,民营
2211,002527,新时达,2021,电气机械和器材制造业,上海市,民营
2212,002527,新时达,2022,电气机械和器材制造业,上海市,民营
2213,002527,新时达,2023,通用设备制造业,上海市,民营
2214,002531,天顺风能,2018,电气机械和器材制造业,江苏省,民营
2215,002531,天顺风能,2019,电气机械和器材制造业,江苏省,民营
2216,002531,天顺风能,2020,电气机械和器材制造业,江苏省,民营
2217,002531,天顺风能,2021,电气机械和器材制造业,江苏省,民营
2218,002531,天顺风能,2022,电气机械和器材制造业,江苏省,民营
2219,002531,天顺风能,2023,电气机械和器材制造业,江苏省,民营
2220,002532,新界泵业,2018,通用设备制造业,浙江省,民营
2221,002532,新界泵业,2019,通用设备制造业,浙江省,民营
2222,002532,天山铝业,2020,通用设备制造业,浙江省,民营
2223,002532,天山铝业,2021,有色金属冶炼和压延加工业,浙江省,民营
2224,002532,天山铝业,2022,有色金属冶炼和压延加工业,浙江省,民营
2225,002532,天山铝业,2023,有色金属冶炼和压延加工业,浙江省,民营
2226,002533,金杯电工,2018,电气机械和器材制造业,湖南省,民营
2227,002533,金杯电工,2019,电气机械和器材制造业,湖南省,民营
2228,002533,金杯电工,2020,电气机械和器材制造业,湖南省,民营
2229,002533,金杯电工,2021,电气机械和器材制造业,湖南省,民营
2230,002533,金杯电工,2022,电气机械和器材制造业,湖南省,民营
2231,002533,金杯电工,2023,电气机械和器材制造业,湖南省,民营
2232,002534,杭锅股份,2018,通用设备制造业,浙江省,其他
2233,002534,杭锅股份,2019,通用设备制造业,浙江省,其他
2234,002534,杭锅股份,2020,通用设备制造业,浙江省,民营
2235,002534,西子洁能,2021,通用设备制造业,浙江省,民营
2236,002534,西子洁能,2022,通用设备制造业,浙江省,民营
2237,002534,西子洁能,2023,通用设备制造业,浙江省,民营
2238,002536,西泵股份,2018,汽车制造业,河南省,民营
2239,002536,飞龙股份,2019,汽车制造业,河南省,民营
2240,002536,飞龙股份,2020,汽车制造业,河南省,民营
2241,002536,飞龙股份,2021,汽车制造业,河南省,民营
2242,002536,飞龙股份,2022,汽车制造业,河南省,民营
2243,002536,飞龙股份,2023,汽车制造业,河南省,民营
2244,002537,海联金汇,2018,通用设备制造业,山东省,民营
2245,002537,海联金汇,2019,通用设备制造业,山东省,民营
2246,002537,海联金汇,2020,通用设备制造业,山东省,民营
2247,002537,海联金汇,2021,通用设备制造业,山东省,民营
2248,002537,海联金汇,2022,通用设备制造业,山东省,民营
2249,002537,海联金汇,2023,汽车制造业,山东省,民营
2250,002538,司尔特,2018,化学原料和化学制品制造业,安徽省,民营
2251,002538,司尔特,2019,化学原料和化学制品制造业,安徽省,民营
2252,002538,司尔特,2020,化学原料和化学制品制造业,安徽省,民营
2253,002538,司尔特,2021,化学原料和化学制品制造业,安徽省,民营
2254,002538,司尔特,2022,化学原料和化学制品制造业,安徽省,民营
2255,002538,司尔特,2023,化学原料和化学制品制造业,安徽省,民营
2256,002539,云图控股,2018,化学原料和化学制品制造业,四川省,民营
2257,002539,云图控股,2019,化学原料和化学制品制造业,四川省,民营
2258,002539,云图控股,2020,化学原料和化学制品制造业,四川省,民营
2259,002539,云图控股,2021,化学原料和化学制品制造业,四川省,民营
2260,002539,云图控股,2022,化学原料和化学制品制造业,四川省,民营
2261,002539,云图控股,2023,化学原料和化学制品制造业,四川省,民营
2262,002540,亚太科技,2018,有色金属冶炼和压延加工业,江苏省,民营
2263,002540,亚太科技,2019,有色金属冶炼和压延加工业,江苏省,民营
2264,002540,亚太科技,2020,有色金属冶炼和压延加工业,江苏省,民营
2265,002540,亚太科技,2021,有色金属冶炼和压延加工业,江苏省,民营
2266,002540,亚太科技,2022,有色金属冶炼和压延加工业,江苏省,民营
2267,002540,亚太科技,2023,有色金属冶炼和压延加工业,江苏省,民营
2268,002541,鸿路钢构,2018,金属制品业,安徽省,民营
2269,002541,鸿路钢构,2019,金属制品业,安徽省,民营
2270,002541,鸿路钢构,2020,金属制品业,安徽省,民营
2271,002541,鸿路钢构,2021,金属制品业,安徽省,民营
2272,002541,鸿路钢构,2022,金属制品业,安徽省,民营
2273,002541,鸿路钢构,2023,金属制品业,安徽省,民营
2274,002543,万和电气,2018,电气机械和器材制造业,广东省,民营
2275,002543,万和电气,2019,电气机械和器材制造业,广东省,民营
2276,002543,万和电气,2020,电气机械和器材制造业,广东省,民营
2277,002543,万和电气,2021,电气机械和器材制造业,广东省,民营
2278,002543,万和电气,2022,电气机械和器材制造业,广东省,民营
2279,002543,万和电气,2023,电气机械和器材制造业,广东省,民营
2280,002545,东方铁塔,2018,金属制品业,山东省,民营
2281,002545,东方铁塔,2019,金属制品业,山东省,民营
2282,002545,东方铁塔,2020,金属制品业,山东省,民营
2283,002545,东方铁塔,2021,金属制品业,山东省,民营
2284,002545,东方铁塔,2022,金属制品业,山东省,民营
2285,002545,东方铁塔,2023,金属制品业,山东省,民营
2286,002546,新联电子,2018,电气机械和器材制造业,江苏省,民营
2287,002546,新联电子,2019,电气机械和器材制造业,江苏省,民营
2288,002546,新联电子,2020,电气机械和器材制造业,江苏省,民营
2289,002546,新联电子,2021,电气机械和器材制造业,江苏省,民营
2290,002546,新联电子,2022,电气机械和器材制造业,江苏省,民营
2291,002546,新联电子,2023,仪器仪表制造业,江苏省,民营
