,loss,mae,mse,r2,val_loss,val_mae,val_mse,val_r2
0,593.422607421875,18.197509765625,592.8054809570312,-0.19295349717140198,949.4736328125,20.97705841064453,948.8560791015625,-407957152.0
1,567.4450073242188,17.812227249145508,566.7733764648438,-0.0957953929901123,926.7606811523438,20.578311920166016,925.9703369140625,-461156608.0
2,524.4224853515625,17.076988220214844,523.515625,0.011932875961065292,867.776123046875,19.560543060302734,866.65234375,-392701792.0
3,462.0382080078125,15.950411796569824,460.7337951660156,0.13907042145729065,787.6153564453125,18.221046447753906,785.987548828125,-290057504.0
4,386.1452941894531,14.560327529907227,384.2762451171875,0.29771554470062256,698.7456665039062,16.60357666015625,696.4569091796875,-181882928.0
5,307.7135925292969,12.936034202575684,305.14178466796875,0.44674021005630493,614.57666015625,14.728499412536621,611.5283813476562,-69303056.0
6,246.1934356689453,11.627019882202148,242.8711395263672,0.5602254271507263,552.1588134765625,13.480030059814453,548.3773193359375,-6112345.5
7,203.78578186035156,10.62611198425293,199.79193115234375,0.6457889676094055,512.0697021484375,12.890628814697266,507.7059631347656,-2520902.75
8,179.8959503173828,9.973069190979004,175.3938446044922,0.690641462802887,484.8855285644531,12.565360069274902,480.122802734375,-9045770.0
9,149.4069366455078,9.232929229736328,144.55226135253906,0.7332528233528137,462.18853759765625,12.110074996948242,457.13836669921875,-27558570.0
10,134.60809326171875,8.583704948425293,129.5009002685547,0.735086977481842,441.8101501464844,11.611117362976074,436.5447998046875,-53422864.0
11,121.71633911132812,8.26064395904541,116.42340087890625,0.7594834566116333,424.0716552734375,11.174657821655273,418.6445007324219,-86717488.0
12,118.22586822509766,8.14834976196289,112.79261779785156,0.7760104537010193,408.366943359375,10.898563385009766,402.8266906738281,-73490680.0
13,105.05350494384766,7.647641658782959,99.51260375976562,0.8032885193824768,394.2281188964844,10.643250465393066,388.590576171875,-81208504.0
14,106.64977264404297,7.555848598480225,101.00816345214844,0.7827485203742981,381.7296447753906,10.531721115112305,376.0155944824219,-59588432.0
15,94.4306411743164,7.101738929748535,88.72682189941406,0.8139278888702393,369.0160217285156,10.310417175292969,363.2514343261719,-74194792.0
16,89.2581558227539,6.863862037658691,83.51853942871094,0.8346744179725647,356.9510803222656,10.139164924621582,351.153564453125,-65141036.0
17,87.33899688720703,6.846409797668457,81.56333923339844,0.8386579751968384,345.4456787109375,9.975253105163574,339.6231384277344,-58398004.0
18,82.7719955444336,6.679467678070068,76.96744537353516,0.8190248012542725,334.8999328613281,9.874897956848145,329.064453125,-45409280.0
19,78.17718505859375,6.341066360473633,72.37039947509766,0.8387699723243713,324.5856628417969,9.648180961608887,318.74176025390625,-68174504.0
20,76.88355255126953,6.323740482330322,71.07072448730469,0.862960159778595,314.8333435058594,9.57437801361084,308.9884948730469,-53223956.0
21,71.47795104980469,6.149831295013428,65.65125274658203,0.8641023635864258,304.7228698730469,9.392777442932129,298.857666015625,-78014792.0
22,66.98950958251953,5.862300395965576,61.15613555908203,0.8748069405555725,295.5255432128906,9.247156143188477,289.64715576171875,-92997216.0
23,68.23979187011719,5.970247745513916,62.394073486328125,0.8839247822761536,286.3729248046875,9.125990867614746,280.48406982421875,-90786984.0
24,68.46721649169922,5.941117286682129,62.60942077636719,0.8605068922042847,277.3493957519531,9.012480735778809,271.455810546875,-71305520.0
25,64.6164779663086,5.8011555671691895,58.75407409667969,0.8656575679779053,270.3517150878906,8.917588233947754,264.44561767578125,-97267736.0
26,63.255104064941406,5.789435863494873,57.386600494384766,0.876837968826294,261.92535400390625,8.813590049743652,256.0274963378906,-86401864.0
27,59.15701675415039,5.524979591369629,53.28996276855469,0.8892296552658081,254.7934112548828,8.711307525634766,248.8831024169922,-106802848.0
